  32397	nldidlnorm.Item.Component.Resource.mods.relatedItem1.titleInfo.title
  32330	nldidlnorm.Item.Component.Resource.mods.subject1.topic7
  32314	nldidlnorm.Item4.Descriptor.Statement._attrs
  32314	nldidlnorm.Item4.Descriptor.Statement.type
  32166	nldidlnorm.Item.Component.Resource.mods.name0.role2.roleTerm._attrs
  31947	nldidlnorm.Item.Component.Resource.mods.name0.namePart
  31394	Journal.relatedItem.name.role.roleTerm._attrs
  31394	nldidlnorm.Item.Component.Resource.mods.relatedItem.name.role.roleTerm._attrs
  31049	nldidlnorm.Item.Component.Resource.mods.name5.displayForm
  30552	nldidlnorm.Item3.Descriptor1.Statement._attrs
  30412	nldidlnorm.Item2.Descriptor1.Statement.accessRights
  30324	nldidlnorm.Item.Component.Resource.mods.name7.role.roleTerm1._attrs
  29957	nldidlnorm.Item.Component.Resource.mods.subject2.topic
  29748	nldidlnorm.Item.Component.Resource.mods.name7.role2.roleTerm.text
  29155	nldidlnorm.Item.Component.Resource.mods.name2.affiliation1
  27320	nldidlnorm.Item.Component.Resource.mods.name6.affiliation
  27156	nldidlnorm.Item.Component.Resource.mods.name2.role3.roleTerm._attrs
  27057	nldidlnorm.Item5.Descriptor.Statement._attrs
  27057	nldidlnorm.Item5.Descriptor.Statement.type
  26929	nldidlnorm.Item.Component.Resource.mods.name1.role3.roleTerm.text
  26609	Journal.relatedItem1.part.text._attrs
  26609	Journal.relatedItem1.part.text.text
  26609	nldidlnorm.Item.Component.Resource.mods.relatedItem1.part.text._attrs
  26609	nldidlnorm.Item.Component.Resource.mods.relatedItem1.part.text.text
  25878	nldidlnorm.Item.Component.Resource.mods.name7.nameIdentifier.text
  25436	nldidlnorm.Item.Component.Resource.mods.subject1.topic8
  25128	nldidlnorm.Item4.Descriptor1.Statement._attrs
  24631	nldidlnorm.Item.Component.Resource.mods.name8.role2.roleTerm.text
  24498	nldidlnorm.Item.Component.Resource.mods.name8.role.roleTerm1._attrs
  24020	nldidlnorm.Item.Component.Resource.mods.name5.role.roleTerm1.text
